Item Type,Product ID,Product Name,Product Type,Product Code/SKU,Bin Picking Number,Brand Name,Option Set,Option Set Align,Product Description,Price,Cost Price,Retail Price,Sale Price,Fixed Shipping Cost,Free Shipping,Product Warranty,Product Weight(OZ),Product Length,Product Width,Product Height,Allow Purchases?,Product Visible?,Product Availability,Track Inventory,Current Stock Level,Low Stock Level,Category,Product Image File - 1,Product Image File - 2,Product Image Description - 1,Product Image Is Thumbnail - 1,Product Image Sort - 1,Product Image ID - 2,Product Image File - 3,Product Image Description - 2,Product Image Is Thumbnail - 2,Product Image Sort - 2,Search Keywords,Page Title,Meta Keywords,Meta Description,MYOB Asset Acct,MYOB Income Acct,MYOB Expense Acct,Product Condition,Show Product Condition?,Event Date Required?,Event Date Name,Event Date Is Limited?,Event Date Start Date,Event Date End Date,Sort Order,Product Tax Class,Product UPC/EAN,Stop Processing Rules,Product URL,Redirect Old URL?,GPS Global Trade Item Number,GPS Manufacturer Part Number,GPS Gender,GPS Age Group,GPS Color,GPS Size,GPS Material,GPS Pattern,GPS Item Group ID,GPS Category,GPS Enabled  
,RB-HP12B-B,"UTG&reg; Low Profile Max Security Rubber Rail Guard, 12pcs, Black",,,,UTG,,,&#149;Great Combat Quality and High Tech Design <br>&#149;For Use with Picatinny Rails to Provide Maximum Protection of the Rails and Safeguard Hands <br>&#149;Streamlined Surface Contour with Anti-slip Texture and Tactical Reinforcement Ribs to Provide Optimal Ergonomic Grip<br>&#149;Optimal Bidirectional Use with Posi-lock Stop Bar Underneath to Fit Securely into any Picatinny/Weaver Rail Slot for Maximum Recoil Management<br>&#149;Intensively Tested Under Extreme Heat and Sub-Zero Temperature with Great Performance <br>&#149;Ultimate Tactical Solution to Enhance Weapon Handling and Shooting Performance Under Toughest Environment<br>&#149;Comes With 12 to a Pack,,,,,,,,4.27,18.5,13,2,,,,,,,Accessories and Parts,RB_HP12B_B_PRO_1.gif,0,,,,,0,,,,,,UTG Rubb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RB-HP25B,"UTG&reg; Low Profile Keymod Rail Panel Covers, 5.5"" Black, 7/Pack",,,,UTG,,,"<br>&#149; UTG Low Profile Keymod Compatible Rail Panel Covers <br>&#149; Molded from Durable Impact Resistant Polymer <br>&#149; 5.5"" in Length, Slim, Lightweight, and Securely Fits Into Any Standard Keymod Rail Slot<br>&#149; Simple and Secure Snap on Installation<br>&#149; Unique Aggressive Honeycomb Nonslip Textured Design Provides a Sure Grip Every Time<br>&#149; Bidirectional To Accommodate Installation Around Other Mounted Accessories<br>&#149; Heat Resistant Polymer Construction for Optimum Performance during Long Strings of Fire <br>&#149; Promotes Improved Handling Properties and Enhances Shooting Performance <br>&#149; 7 Panels Per Pack, Matte Black",,,,,,,,2.72,21.6,11.4,1.3,,,,,,,Accessories and Parts,RB_HP25B_PRO.jpg,RB_HP25B_PRO_1.jpg,,,,,RB_HP25B_PRO_2.gif,,,,,,UTG Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RB-HP27B,"UTG&reg; Low Profile Picatinny Panel Covers, 2.7"" Black, 6/Pack",,,,UTG,,,"&#149; Molded from Durable Impact Resistant High Strength Polymer <br>&#149; 2.7"" in Length, Slim, Lightweight, and Securely Fits Into Any MIL-STD-1913 Picatinny Rail <br>&#149; Simple and Secure Snap on Installation with Posi-lock Stop Bar to Prevent Shifting<br>&#149; Unique Scalloped Design Provides a Comfortable Nonslip Gripping Surface While Protecting the Rail Underneath it<br>&#149; Heat Resistant for Optimum Performance during Long Strings of Fire <br>&#149; Promotes Improved Handling Properties and Enhances Shooting Performance <br>&#149; 6 Panels Per Pack, Matte Black",,,,,,,,1.9,15.2,9.5,2.5,,,,,,,Accessories and Parts,RB_HP27B_PRO_1.jpg,0,,,,,0,,,,,,UTG New,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RB-HP30M,"UTG&reg; Low Profile M-LOK&reg; Panel Covers, 3.15"", Black, 4/Pack",,,,UTG,,,"&#149; Matte Black and Molded from Impact and Heat Resistant Polymer with a Nonslip  Rubberized Finish Applied<br>&#149; 3.15"" Panel Length with 4 Panels and Steel Hardware Included Per Pack",,,,,,,,2.54,15.2,7.6,2.5,,,,,,,Accessories and Parts,RB_HP30M_PRO_1.jpg,0,,,,,0,,,,,,UTG Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RB-K7BTP01,UTG&reg; AK47 Combat Butt Pad,,,,UTG,,,"&#149;Deluxe Combat Style Butt Pad with Ergonomic Design<br>&#149;Recoil Reduction Feature and Smart Slip-on Sleeve Design with Lip Re-enforcement <br>&#149;1"" Extension",,,,,,,,6.53,20.5,7.5,4.8,,,,,,,Accessories and Parts,RB_K7BTP01_PRO_1.jpg,0,,,,,0,,,,,,UTG Delu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RB-PGRP368G,"UTG&reg; Ergonomic Pistol Grip for  Model 4/AR15 Airsoft, OD",,,,UTG SPORT,,,&#149;UTG Sport Ergonomic Pistol Grip<br>&#149;Palm Swells<br>&#149;Thumb Rest<br>&#149;Non-slip Texture,,,,,,,,4.02,18,10,5,,,,,,,Airsoft Accessories,RB_PGRP368G_PRO_1.jpg,0,,,,,0,,,,,,UTG Spor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RB-PGRP478G,"UTG&reg; AK47 Ergonomic Pistol Grip, OD Green",,,,UTG,,,&#149;Robust Design with Combat Grade Synthetic Material<br>&#149;Ergonomic Finger Grooves Provide Solid and Repeatable Grip<br>&#149;Concealed Compartment for Small Parts and Tools<br>&#149;Additional Hand Support Provides Stable and Easy Trigger Control,,,,,,,,5.4,18,10.1,4.3,,,,,,,Accessories and Parts,RB_PGRP478G_PRO_1.jpg,0,,,,,0,,,,,,UTG Mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RB-T308FB,"UTG&reg; AR308 A2 Style Fixed Buttstock Complete Assembly, Black",,,,UTG,,,"&#149;New Gen .308 Standard A2 Butt Stock Assembly<br>&#149;Stock Molded from Impact Resistant Advanced Polymer<br>&#149;Complete with A2 Extension Tube, Recoil Spring, .308 Style Buffer Assembly, Stock Spacer and Screw  <br>&#149;Storage Pocket for Cleaning Kit, Small Parts and Other Accessories<br>&#149;Compatible with Armalite AR-10, DPMS LR-308, S&W M&P-10, and others</font><br><br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>This buttstock is not compatible with Rock River Arms LAR-8.<font color=red style='font-size:10px;'><font color=red style='font-size:10px;'>",,,,,,,,31.32,33,15.2,5.1,,,,,,,Accessories and Parts,RB_T469B_PRO_1.gif,RB_T308FB_APP_1.gif,,,,,RB_T469B_FEA_1.gif,,,,,,UTG AR30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RB-T469B,"UTG&reg; AR15 A2 Fixed Stock Assembly, Black",,,,UTG,,,"&#149;New Gen Model 15 Standard A2 Butt Stock Assembly                                                                                                             <br>&#149;Stock Molded from Impact Resistant Advanced Polymer<br>&#149;Complete with A2 Extension Tube, Recoil Spring, Buffer Assembly, Stock Spacer and Screw <br>&#149;Storage Pocket for Cleaning Kit, Small Parts, and Other Accessories",,,,,,,,30.3,33,14.5,5,,,,,,,Accessories and Parts,RB_T469B.gif,RB_T469B_A.jpg,,,,,RB_T469B_B.jpg,,,,,,UTG New,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RB-T469D,"UTG&reg; AR15 A2 Fixed Stock Assembly, Flat Dark Earth",,,,UTG,,,"<br>&#149;  New Gen Model 15 Standard A2 Butt Stock Assembly<br>&#149;  Stock Molded from Impact Resistant Advanced Polymer Material in Flat Dark Earth Color<br>&#149;  Complete with A2 Extension Tube, Recoil Spring, Buffer Assembly, Stock Spacer and Screw<br>&#149;  Storage Pocket for Cleaning Kit, Small Parts, and Other Accessories",,,,,,,,30.76,33,15.2,5.1,,,,,,,Accessories and Parts,RB_T469D_FEA_2.gif,RB_T469D_PRO_01.gif,,,,,RB_T469D_APP_01.gif,,,,,,UTG New,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RB-T6BFH2,UTG&reg; H2 Hard Coat Heavy Recoil Buffer for AR Carbine,,,,UTG,,,&#149;Complete with 2 Heavy Tungsten Weights and 1 Steel Weight for Smoother Rifle Cycling and Better Reliability<br>&#149;Reinforced Buffer Body with Hard Coat Anodizing<br>&#149;Tight Fit Buffer Bumper                                                                                                                                                    <br>&#149;Total 4.6 oz,,,,,,,,4.94,15.5,8.7,2.8,,,,,,,Accessories and Parts,RB_T6BFH2_PRO_1.jpg,RB_T6BFH2_PRO_2.gif,,,,,0,,,,,,UTG Heav,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RB-T6BFH3,UTG&reg; H3 Hard Coat Recoil Buffer for  AR15 Carbine,,,,UTG,,,"&#149; Consists of 3 Heavy Tungsten Weights Contained within a Reinforced 6061-T6 Aluminum Body Finished in a Hard Coat Anodize and Completed with a Tightly Fitted End Bumper<br>&#149; Potentially Increases Dwell Time, Eases Extraction, and Reduces Felt Recoil                                                                                                                                                           <br>&#149;Total Weight 5.4 oz",,,,,,,,5.78,12.7,10.2,2.5,,,,,,,Accessories and Parts,RB_T6BFH3_PRO_1.jpg,0,,,,,0,,,,,,UTG Heav,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RB-T6BFHC,UTG&reg; Hard Coat Recoil Buffer for AR15 Carbine,,,,UTG,,,&#149;Complete with 3 Steel Weights <br>&#149;Reinforced Buffer Body with Hard Coat Anodizing<br>&#149;Tight Fit Buffer Bumper                                                                                                                                                            <br>&#149;Total 3.0 oz,,,,,,,,2.96,8.2,2.7,2.7,,,,,,,Accessories and Parts,RB_T6BFH2_PRO_1.jpg,RB_T6BFH2_PRO_2.gif,,,,,0,,,,,,UTG New,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RBT-AM10,"UTG&reg; AR15 10 Round Polymer Magazine, .223/5.56",,,,UTG,,,"<br>&#149; Durable and Impact Resistant Glass Fiber Reinforced Matte Black Polymer Construction<br>&#149; Four-way Anti-tilt High Visibility Blue Follower, High Longevity Stainless Steel Spring, and Molded Over-insertion Stop for Reliable Feeding <br>&#149; Removable Flared Floor Plate",,,,,,,,3.53,#N/A,#N/A,#N/A,,,,,,,Accessories and Parts,RBT_AM10.jpg,RBT_AM10_A.jpg,,,,,RBT_AM10_B.jpg,,,,,,UTG AR-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RBT-AM30,"UTG&reg; AR15 30 Round Windowed Polymer Magazine, .223/5.56",,,,UTG,,,"&#149; Durable and Impact Resistant Glass Fiber Reinforced Matte Black Polymer Construction<br>&#149; Four-way Anti-tilt High Visibility Blue Follower and High Longevity Stainless Steel Spring for Reliable Feeding<br>&#149; Positive Grip Textured and Left and Right Side Windowed Main Body with Remaining Round Count Indicators, Over-insertion Stop, and Removable Flared Floor Plate<br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>This product cannot be shipped to: California, Colorado, Connecticut, District of Columbia, Hawaii, Massachusetts, Maryland, New Jersey, New York, and Vermont. <font color=red style='font-size:10px;'>",,,,,,,,5.84,27.9,10.2,2.5,,,,,,,Accessories and Parts,RBT_AM30_PRO_1.jpg,0,,,,,0,,,,,,UTG AR-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RBT-APG01B,"UTG&reg; Ultra Slim Pistol Grip, Black, Polymer",,,,UTG,,,"&#149; Ergonomic Straighter 18 Degree Grip Angle, Beavertail Backstrap, and Hand-filling Side Swells <br>&#149; Nonslip Textured Frontstrap, Backstrap, and Sides<br>&#149; Impact Resistant Matte Black Polymer Construction<br>&#149; Ambidextrous Safety Compatible<br>&#149; Built-in Grip Storage with Hinged Floor Plate<br>&#149; Includes Grip Screw and Lock Washer",,,,,,,,5.68,#N/A,#N/A,#N/A,,,,,,,Accessories and Parts,RBT_APG01B.jpg,RBT_APG01B_A.jpg,,,,,RBT_APG01B_B.jpg,,,,,,UTG AR15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RBT-DM25,"UTG&reg; 25 Round Windowed Polymer Magazine, LR/SR .308",,,,UTG,,,"<br>&#149; Durable and Impact Resistant Glass Fiber Reinforced Matte Black Polymer Construction<br>&#149; Four-way Anti-tilt High Visibility Blue Follower and High Longevity Stainless Steel Spring for Reliable Feeding<br>&#149; Features Positive Grip Texturing, Left and Right Side Windowed Main Body with Remaining Round Count Indicators, Over-insertion Stop, and Removable Flared Floor Plate<br>&#149; Not Compatible with AR-10B, SCAR 17S, LAR8, HK417, or Rifles that Use M14, FAL, or HK G3/91 Patterned Magazines<br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>This product cannot be shipped to: California, Colorado, Connecticut, District of Columbia, Hawaii, Massachusetts, Maryland, New Jersey, New York, and Vermont. <font color=red style='font-size:10px;'>",,,,,,,,7.55,#N/A,#N/A,#N/A,,,,,,,Accessories and Parts,RBT_DM25.jpg,RBT_DM25_A.jpg,,,,,RBT_DM25_B.jpg,,,,,,UTG 9mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RBT-GL933,"UTG&reg; GL933, Polymer Glock&reg; Magazine, 33 Round, 9mm",,,,UTG,,,"<br>&#149; Durable and Impact Resistant Glass Fiber Reinforced Matte Black Polymer Construction<br>&#149; Anti-tilt High Visibility Blue Follower and High Longevity Stainless Steel Spring for Reliable Feeding<br>&#149; Left and Right Side Capacity Indicator<br>&#149; Left and Right Side Magazine Catch Cutouts Compatible with Reversible Magazine Release<br>&#149; Removable Flared Floor Plate for Quick Disassembly and Easy Maintenance<br>&#149; For Glock&reg; 9mm Double Stack Pistols and Compatible Pistol Caliber Carbines and Large Platform Pistols<br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>This product cannot be shipped to: California, Colorado, Connecticut, District of Columbia, Hawaii, Massachusetts, Maryland, New Jersey, New York, and Vermont. <font color=red style='font-size:10px;'>",,,,,,,,3.22,#N/A,#N/A,#N/A,,,,,,,Accessories and Parts,RBT_GL933.jpg,RBT_GL933_A.jpg,,,,,RBT_GL933_B.jpg,,,,,,UTG 9mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RB-TM4HGT,"UTG&reg; AR Polymer Handguards, Double Heat Shield, Tan",,,,UTG,,,&#149;Great Quality Replacement Handguard for M4 Carbine<br>&#149;Oval Shaped with Double Aluminum Heat Shields<br>&#149;Light Weight and Extremely Tough and Durable for Use Under All Weather and Environment Conditions,,,,,,,,8.29,20.5,6.8,6,,,,,,,Accessories and Parts,RB_M4HGST_A_PRO_1.jpg,0,,,,,0,,,,,,UTG Mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RB-TPG172B,"UTG&reg; AR15 Combat Sniper Pistol Grip, Black",,,,UTG,,,"&#149;UTG AR15/M16 Combat Sniper Grip with Ambidextrous Palm Swell, Thumb Rest & Trigger Finger Shelf for Optimal Control<br>&#149;Creative Ergonomic Design with Angled Grip for Best Overall Control and Most Reliable Performance<br>&#149;Molded from Impact Resistant Advanced Polymer<br>&#149;Features Hi-tech Anti-slip Texture for Firm Handling<br>&#149;Concealed Storage for Accessories",,,,,,,,7.67,17.8,12.7,5.1,,,,,,,Accessories and Parts,RB_TPG172B_PRO_1.gif,RB_TPG172B_PRO_2.gif,,,,,0,,,,,,UTG AR15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RB-TPG269B,"UTG&reg; AR15 Ergonomic Pistol Grip, Black",,,,UTG,,,"&#149;Robust New Gen Ergonomic Pistol Grip with Palm Swell, Thumb Rest and Non-slip Texture<br>&#149;Ergonomic Finger Grooves Provide Solid and Repeatable Grip<br>&#149;Additional Hand Support Provides Stable and Easy Trigger Control<br>&#149;Very Well Designed to Offer Great Comfort and Increase Shooting Performance and Accuracy<br>&#149;Concealed Storage for Accessories",,,,,,,,4.13,17.8,10,4.5,,,,,,,Accessories and Parts,RB_PGRP269B_PRO_1.jpg,0,,,,,0,,,,,,UTG New,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RBT-TKSDC,"UTG&reg; Quick Install Dust Cover, Matte Black, .223/5.56",,,,UTG,,,&#149; Matte Black Impact and Heat Resistant Polymer Construction with Steel Spring-loaded Detent<br>&#149; Patented Tool-free Design Quickly Installs Without Having to Remove The Handguard Prior<br>&#149; Compatible with all .223/5.56 Mil-spec. and Most Billet Upper Receivers,,,,,,,,0.65,12.7,11.4,0.8,,,,,,,Accessories and Parts,RBT_TKSDC_PRO_1.jpg,RBT_TKSDC_PRO_2.jpg,,,,,0,,,,,,AR15 Pol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RBU6BM,"UTG PRO&reg; 6-Position Mil-spec Stock Assembly, Black",,,,UTG PRO,,,"&#149; Proudly Made in USA&#149; Polymer Stock Made from Impact Resistant High-strength Material&#149; Mil-spec Diameter Extension Tube Made from Aircraft Aluminum with Rolled Threads, FDE Cerakote&reg; Applied for Best Corrosion and Wear Resistance&#149; Built for Heavy-duty Operations with Tightest Tolerance Control&#149; Stock Assembly Complete with Action Spring, Buffer Assembly, Tear-drop Ring and Castle Nut",,,,,,,,19.37,24.8,13.8,4.8,,,,,,,Accessories and Parts,RBU6BM_PRO_1.gif,RBU6BM_PRO_2.gif,,,,,RBU6BM_FEA_1.gif,,,,,,UTG PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RBU6DM,"UTG PRO&reg; 6-Position Mil-spec Stock Assembly, FDE",,,,UTG PRO,,,"&#149; Proudly Made in USA&#149; Polymer Stock Made from Impact Resistant High-strength Material in Flat Dark Earth Color&#149; Mil-spec Diameter Extension Tube Made from Aircraft Aluminum with Rolled Threads, Hard Anodizing Plus Flat Dark Earth Cerakote&reg; Finish for Best Corrosion and Wear Resistance&#149; Built for Heavy-duty Operations with Tightest Tolerance Control&#149; Stock Assembly Complete with Action Spring, Buffer Assembly, Tear-drop Ring and Castle Nut",,,,,,,,19.51,24.8,13.8,4.8,,,,,,,Accessories and Parts,RBU6DM_PRO_1.gif,RBU6DM_APP_1.gif,,,,,0,,,,,,UTG PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RBUAM01,"UTG PRO&reg; AR15 30 Round Polymer Magazine, .223/5.56, Black",,,,UTG PRO,,,"&#149; Proudly Designed and Made in USA<br>&#149; Glass Fiber Reinforced Matte Black Polymer<br>&#149; Impact and Heat Resistant <br>&#149; Four-way Anti-Tilt High Visibility Blue Follower<br>&#149; Molded Over Travel Stop and Grip Texturing<br>&#149; Reliable Feeding High Longevity Stainless Steel Spring<br>&#149; Open Surface Areas for Applying Grip Tape<br>&#149; Removable Flared Floor Plate<br></font></b><tr><td colspan=2><b><font color=red style='font-size:10px;'><br>NOTE: </font>This product cannot be shipped to: California, Colorado, Connecticut, District of Columbia, Hawaii, Massachusetts, Maryland, New Jersey, New York, and Vermont. <font color=red style='font-size:10px;'>",,,,,,,,5.75,#N/A,#N/A,#N/A,,,,,,,Accessories and Parts,RBUAM01_PRO_1.jpg,0,,,,,0,,,,,,UTG PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RBUPG01B,"UTG PRO&reg; AR15 Ambidextrous Pistol Grip, Black",,,,UTG PRO,,,"&#149; Proudly Designed and Made in USA<br>&#149; Molded from Impact Resistant High Strength Matte Black Polymer <br>&#149; Ergonomic Symmetrical Palm Swells Reduce Fatigue and Improve Handling Comfort <br>&#149; Nonslip Textured Ergonomic Beavertail, Palm Swells, and Finger Grooves for a Secure and Repeatable Grip<br>&#149; Built-in Storage Compartment with Removable End Cap for Small Parts, Batteries, and or Other Accessories<br>&#149; Compatible with Most Ambidextrous Safety Levers",,,,,,,,5.75,16,11.5,4,,,,,,,Accessories and Parts,RBUPG01B_PRO.gif,0,,,,,0,,,,,,UTG PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RBUPG01D,"UTG PRO&reg; AR15 Ambidextrous Pistol Grip, FDE",,,,UTG PRO,,,"&#149; Proudly Designed and Made in USA<br>&#149; Molded from Impact Resistant High Strength FDE Polymer <br>&#149; Ergonomic Symmetrical Palm Swells Reduce Fatigue and Improve Handling Comfort<br>&#149; Nonslip Textured Ergonomic Beavertail, Palm Swells, and Finger Grooves for a Secure and Repeatable Grip<br>&#149; Built-in Storage Compartment with Removable End Cap for Small Parts, Batteries, and or Other Accessories<br>&#149; Compatible with Most Ambidextrous Safety Levers",,,,,,,,5.7,16,11.5,4,,,,,,,Accessories and Parts,RBUPG01D_PRO.jpg,0,,,,,0,,,,,,UTG PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RBUS1BM,"UTG PRO&reg; AR15 Ops Ready S1 Mil-spec Stock Kit, Black",,,,UTG PRO,,,"&#149; Built for Heavy Duty Use with the Tightest Tolerance Controls to Provide the Most Secure Fit and Function<br>&#149; Mil-spec Stock Molded from Impact Resistant High-strength Polymer in Black<br>&#149; Mil-spec Diameter Extension Tube Precision Machined from Aircraft Grade Aluminum with Rolled Threads, and Anodized for Best Corrosion and Wear Resistance<br>&#149; Ergonomically Chamfered Built-in Rubberized Butt Pad and a Slanted Cheek Rest Enhances Shooting Stability and Promotes Consistent Firearm Control<br>&#149; Dual storage compartment with Removable Waterproof Caps Provide Dry Storage for Batteries (Up to 8 CR123) and/or Other Essential Accessories<br>&#149; Integral Ambidextrous Sling Loop and QD Sling Swivel Housing for Left or Right Handed Shooters <br>&#149; Extended 8"" Length for Increased Length of Pull - Combine with our Super Slim Handguards for a Superior Firearm Handling Experience<br>&#149; Includes Polymer Stock, Mil-spec 6 Position Extension Tube, Buffer, Buffer Spring, Tear-drop Ring and Castle Nut<br>&#149; Snag Free Performance with Fully Dehorned Corners and Melted Contours for Increased Comfort<br>&#149; Proudly Designed and Made in USA",,,,,,,,27.62,25.4,14.6,6.5,,,,,,,Accessories and Parts,RBUS1BM_PRO_01.gif,RBUS1BM_PRO_02.gif,,,,,RBUS1BM_APP_01.gif,,,,,,UTG PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
